file_hash|source|installment|year|month|day|hour|minute|at_near|date_of_action|location_code|age|sex|cmplxn|country_of_citizenship|us_address_zip|last_entry|method_location_apprehension|foreign_address|status_at_entry|status_when_found|mother_nationality|father_nationality|spouse_nationality|number_nationality_minor_children|disposition|charge_code_words|accompanied_juvenile_flag|unaccompanied_juvenile_flag|custody_redetermination_flag|date|quarter|fy|cota_in_force|kww_in_force|mentions_airport|mentions_anonymous_tip|mentions_border_patrol|mentions_bus|mentions_corrections|mentions_courthouse|mentions_database|mentions_detainer|mentions_family_unit|mentions_greyhound|mentions_hsi|mentions_jail|mentions_juvenile|mentions_license_plate|mentions_no_criminal_history|mentions_police|mentions_previous_deport|mentions_prison|mentions_probation_office|mentions_secure_comm|mentions_sheriff|mentions_state_patrol|mentions_surveillance|mentions_task_force|mentions_traffic|state|county|lat|lon
ac725968101107c5d751b08f29e0ee58d94a6c2c|ice|ICE 2020-10|2019.0|11.0|4.0|11.0|58.0|SEATTLE, WASHINGTON|11/04/19||52.0|M||MEXICO|98930.0|- CONDITIONAL 07/03/1987, CAL, CR1 - spouse of a U.S. citizen|CST NA|||||||||11/01/2019 - 237a2Eii - VIOLATION OF PROTECTION ORDER|0.0|0.0|0.0|2019-11-04|2020.1|2020.0|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False||||
608b1e54c6247f65b8454a109761ea92e09db7f5|ice|ICE 2020-10|2020.0|2.0|24.0|11.0|28.0|CONNELL, WA|02/24/20||41.0|M||MEXICO|98421.0|||||||||||01/29/2020 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs); 01/29/2020 - 212a2AiII - CONTROLLED SUBSTANCE CONVICTION; 01/29/2020 - 212a2C - CONTROLLED SUBSTANCE TRAFFICKER WITH A CONVICTION|0.0|0.0|0.0|2020-02-24|2020.2|2020.0|False|True|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|True|False|True|False|False|False|False|False|False|True|WA|Franklin County|46.6634733|-118.8611117
cae68064bdb233792133ca130c3ca38e50c5c224|ice|ICE 2020-10|2020.0|2.0|1.0|13.0|4.0|EAGLE PASS, TX|02/03/20|EGT/DRT||F||EL SALVADOR||02/01/2020 12:04, EGP, ewi|PB UNKNOWN|||||||||02/01/2020 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2020-02-01|2020.2|2020.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False||||
8ed655bfef61f8c0a2601b2c4747b4eb3ba91744|ice|ICE 2020-10|2020.0|2.0|7.0|10.0|31.0|SEATAC, WA|02/07/20||21.0|M||INDIA|98421.0|10/28/2018 12:57, BLA, B2 - Visitor For Pleasure|CFD NA|||||||||02/04/2020 - 237a1B - NONIMMIGRANT OVERSTAY; 02/04/2020 - 237a2Aiii - Aggravated Felony: 101(a)(43)(B) Two Possessions Of a Controlled Substance|0.0|0.0|1.0|2020-02-07|2020.2|2020.0|False|True|False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|True|WA|King County|47.4435903|-122.2960726
453f2115d9a40c0d410e6c1205860121c27409ca|ice|ICE 2020-10|2020.0|1.0|21.0|10.0|54.0|CONNELL, WA|01/21/20||54.0|M|MEDIUM BROWN|HONDURAS|98421.0|10/10/1989, NOG, WI - Without Inspection|CST 511.2.2|||||||||01/21/2020 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs); 01/10/2020 - 212a2AiII - CONTROLLED SUBSTANCE CONVICTION; 01/10/2020 - 212a2C - CONTROLLED SUBSTANCE TRAFFICKER WITH A CONVICTION|0.0|0.0|0.0|2020-01-21|2020.2|2020.0|False|True|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|True|False|True|False|False|False|False|False|False|True|WA|Franklin County|46.6634733|-118.8611117
621ae12b817b1be006ef1b54f9f85b5251b5d5c3|ice|ICE 2020-10|2020.0|1.0|27.0|12.0|2.0|ABERDEEN, WA|01/27/20||44.0|M||MEXICO|98421.0|Unknown Date, UNK, WI - Without Inspection|CST NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|11/06/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2020-01-27|2020.2|2020.0|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Grays Harbor County|46.9753708|-123.8157218
2636d0a6ca4a5f1911de464a51ef82bef73f46e8|ice|ICE 2020-10|2020.0|3.0|9.0|13.0|58.0|SEATAC, WA|03/09/20|||F|FAIR|CANADA|98421.0|06/21/2018 14:55, BLA, PR - Parolee See Narrative|CFD NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|08/10/2018 - 212a2C - SUSPECTED CONTROLLED SUBSTANCE TRAFFICKER; 02/27/2020 - 212a2AiII - CONTROLLED SUBSTANCE CONVICTION; 02/27/2020 - 212a7BiII - NONIMMIGRANT WITHOUT A VALID NONIMMIGRANT VISA|0.0|0.0|0.0|2020-03-09|2020.2|2020.0|False|True|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|False|True|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
e6ffbc12562f228a041613c9252fa2fde50dd132|ice|ICE 2020-10|2019.0|10.0|7.0|10.0|10.0|MONROE, WA|10/07/19||47.0|M|LIGHT BROWN|PAKISTAN|98421.0|09/31/2006, SEA, E19 - Adj-Spouse of Ell, E16, E12, E17, E13, or E19|CST NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|10/07/2019 - 237a2Eii - VIOLATION OF PROTECTION ORDER|0.0|0.0|0.0|2019-10-07|2020.1|2020.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Snohomish County|47.8553772|-121.970958
c1713c54b4f3380f667bb347a144c9d567e1fcc7|ice|ICE 2020-10|2020.0|2.0|24.0|19.0|15.0|VANCOUVER, WA|02/25/20||31.0|M||MEXICO|98421.0|Unknown Date, UNK, WI - Without Inspection|CLC NA|||||||1 -UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|02/25/2020 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2020-02-24|2020.2|2020.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Clark County|45.6257379|-122.6760886
b70009d6090f101b365b2f6f444fe5ebe2670327|ice|ICE 2020-10|2019.0|11.0|29.0|9.0|20.0|VANCOUVER, WA|11/29/19||38.0|||MEXICO|98421.0|Unknown Date, UNK, WI - Without Inspection|CLC NA|||||||||11/29/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-11-29|2020.1|2020.0|False|True|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|True|True|False|False|False|WA|Clark County|45.6257379|-122.6760886
323a6b42b2e7fbe1c3ccc04f3020bea6e81e5c78|ice|ICE 2020-10|2019.0|11.0|15.0|10.0|16.0|SALEM, OR|11/15/19||33.0|M|MEDIUM BROWN|FEDERATED STATES OF MICRONESIA|98421.0|02/27/2013, NNW, FSM - CFA admission; Federated States of Micronesia|CST NA||||||||ADMINISTRATIVE DEPORTATION|09/10/2019 - 237a2Aiii - Aggravated Felony: 101(a)(43)(F) Crime Of Violence; 09/10/2019|0.0|0.0|0.0|2019-11-15|2020.1|2020.0|False|True|True|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|OR|Marion County|44.9428975|-123.0350963
af7eb2e94b476e449d6afe1a483dd939f651ddae|ice|ICE 2020-10|2020.0|1.0|2.0|15.0|57.0|KENT, WA|01/02/20||30.0|M|BLACK|PALAU|98032.0|08/13/2014, AGA|CLC NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|11/05/2019 - 237a2Ai - CONVICTION OF ONE CRIME INVOLVING MORAL TURPITUDE; 11/05/2019; 11/05/2019 - 237a2Aii - CONVICTION OF TWO CRIMES INVOLVING MORAL TURPITUDE; 11/05/2019|0.0|0.0|0.0|2020-01-02|2020.2|2020.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|King County|47.3809335|-122.2348432
4498acb56424baa61f489ebb3bd693ad15418a4b|ice|ICE 2020-10|2020.0|3.0|20.0|10.0|13.0|SEATAC, WA|03/20/20|||F||MEXICO|98421.0|11/16/2017 17:00, CAL, B2 - Visitor For Pleasure|CFD NA|at an unknown street street address in Mexicali, Mexicali, Baja California, California, Mexico Subject was entered into the #REDACTED# Subject System, which revealed previous immigration System, encounters.|||||||ADMINISTRATIVE DEPORTATION|03/18/2020 - 237a2Aiii - Aggravated Felony: 101(a)(43)(B) Controlled Substance Trafficking|0.0|0.0|0.0|2020-03-20|2020.2|2020.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
55ebf98ace4fe49e1a18f45621214e759cc8c3bf|ice|ICE 2020-10|2020.0|2.0|3.0|11.0|59.0|MONROE, WA|02/03/20||59.0|M|BLACK|TURKS AND CAICOS ISLANDS|98421.0|09/12/1984, MIA, B2 - Visitor For Pleasure|CST NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|02/03/2020 - 237a1B - NONIMMIGRANT OVERSTAY; 02/03/2020 - 237a2Aii - CONVICTION OF TWO CRIMES INVOLVING MORAL TURPITUDE|0.0|0.0|0.0|2020-02-03|2020.2|2020.0|False|True|True|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Snohomish County|47.8553772|-121.970958
92fa49af10720e2cead85fd6ff3fc5e31e7c2974|ice|ICE 2020-10|2020.0|2.0|26.0|7.0|0.0|CORVALLIS, OR|02/26/20|EUG/POO|20.0|M||GUATEMALA|98421.0|09/12/2017, SIX, WI - Without Inspection|||||||||BAG AND BAGGAGE||0.0|0.0|0.0|2020-02-26|2020.2|2020.0|False|True|False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Benton County|44.5645659|-123.2620435
efa54da5a98eeca62a530041e34c8a60b9cdacfa|ice|ICE 2020-10|2020.0|2.0|26.0|7.0|0.0|CORVALLIS, OR|02/26/20|EUG/POO|20.0|M||GUATEMALA|98421.0|09/12/2017, SIX, WI - Without Inspection|||||||||BAG AND BAGGAGE||0.0|0.0|0.0|2020-02-26|2020.2|2020.0|False|True|False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Benton County|44.5645659|-123.2620435
b8ea3b712540d91f0b8d32ba2c7ea8eda3fbd80f|ice|ICE 2020-10|2020.0|1.0|15.0|0.0|0.0|PORTLAND, OR|01/16/20||33.0|||EL SALVADOR|97206.0|05/28/2019, LAR, WI - Without Inspection|||||EL SALVADOR|||1 -EL SALVADOR||01/15/2020 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2020-01-15|2020.2|2020.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
5fb3ed4f73b008d573f4b9530798e71b0712f3ce|ice|ICE 2020-10|2020.0|1.0|29.0|12.0|5.0|TUKWILA, WA|01/29/20||25.0|M|LIGHT BROWN|KAZAKHSTAN|98125.0|04/10/2017, SEA, B1 - Visitor For Business|OA NA||||||||BAG AND BAGGAGE|01/29/2020 - 237a1B - NONIMMIGRANT OVERSTAY|0.0|0.0|0.0|2020-01-29|2020.2|2020.0|False|True|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|King County|47.4748399|-122.2726248
d578e5cfb60f9867a56e2639baf7e356f641325c|ice|ICE 2020-10|2020.0|1.0|23.0|10.0|15.0|PASCO, WA||RIC/SEA|37.0|M|LIGHT BROWN|MEXICO|99301.0|06/06/1995, SPO, F27 - CHILD OF ALIEN RESDENTS UNDER 21|CLC NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|01/23/2020 - 237a2Eii - VIOLATION OF PROTECTION ORDER|0.0|0.0|0.0|2020-01-23|2020.2|2020.0|False|True|False|False|False|False|True|False|True|True|False|False|False|True|False|False|False|True|False|False|False|True|True|False|False|False|False|WA|Franklin County|46.2305049|-119.0922316
caf3b5e5b24bd6bcca0eaebe53da9861445eabd1|ice|ICE 2020-10|2020.0|3.0|30.0|10.0|5.0|SEATAC, WA|03/30/20||26.0|F|LIGHT BROWN|MEXICO|85350.0|08/19/1999, ELP, FX2 - CHILD OF ALIEN RES, UNDER 21|CFD NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|03/30/2020 - 237a2Bi - DRUG CONVICTION; 03/30/2020 - 237a2Aiii - Aggravated Felony: 101(a)(43)(B) Controlled Substance Trafficking|0.0|0.0|0.0|2020-03-30|2020.2|2020.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
151dba02e9fa971561b3f3ec5af51ce6de23125c|ice|ICE 2020-10|2020.0|3.0|27.0|10.0|31.0|SEATAC, WA|03/27/20||27.0|F|FAIR|MEXICO|98421.0|Authorized) 01/11/2018 15:28, SYS, DT - Parolee (District/Poe|CFD NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|03/27/2020 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA; 03/27/2020 - 212a2Ii - MONEY LAUNDERING|0.0|0.0|0.0|2020-03-27|2020.2|2020.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
93d45b44db8b75534240d61045a0fbcfbedc7417|ice|ICE 2020-10|2019.0|12.0|13.0|9.0|15.0|SALEM, OR|12/13/19||21.0|M|MEDIUM BROWN|MEXICO|98421.0|Unknown Date, UNK, WI - Without Inspection|CST NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|11/21/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs); 11/21/2019; 11/21/2019 - 212a2AiII - CONTROLLED SUBSTANCE CONVICTION; 11/21/2019; 11/21/2019 - 212a2AiI - CONVICTION OR COMMISSION OF A CRIME INVOLVING MORAL TURPITUDE; 11/21/2019|0.0|0.0|0.0|2019-12-13|2020.1|2020.0|False|True|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|OR|Marion County|44.9428975|-123.0350963
13b9339ba95facd2d9d3974ccff2efaca32d09ed|ice|ICE 2020-10|2020.0|3.0|26.0|4.0|17.0|PRY|03/26/20|PHY/SEA|36.0|M|DARK BROWN|COLOMBIA||03/26/2020 06:56, PRY, FOOT|ISP NA||||||||REINSTATEMENT OF DEPORT ORDER|03/26/2020 - 212a9CiII - PREVIOUSLY ORDERED REMOVED AND ENTERED OR ATTEMPTED TO ENTER|0.0|0.0|0.0|2020-03-26|2020.2|2020.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|True|False|False|False|False|False|False|False|False||||
fa95829bd77383053a877ac8ff3782307453ba64|ice|ICE 2020-10|2020.0|1.0|29.0|9.0|0.0|YAKIMA, WA|01/28/20|YAK/SEA|36.0|M||MEXICO||Unknown Date, UNK, WI - Without Inspection|L NA|||||||2 -UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|01/28/2020 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2020-01-29|2020.2|2020.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|True|False|False|False|False|False|False|True|False|False|WA|Yakima County|46.6020711|-120.5058987
f3ee56ac86b44f6c4a800cdb9dfcde32bb99a787|ice|ICE 2020-10|2020.0|3.0|3.0|9.0|47.0|SALEM, OR|03/03/20||30.0|M|LIGHT|UKRAINE|98421.0|10/27/2015, NYC, ( ,X3) unspeveed statute:|CST||||||||WARRANT OF ARREST/NOTICE TO APPEAR|12/17/2019 - 237a2Aii - CONVICTION OF TWO CRIMES INVOLVING MORAL TURPITUDE; 12/17/2019|0.0|0.0|0.0|2020-03-03|2020.2|2020.0|False|True|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|OR|Marion County|44.9428975|-123.0350963
0a661e13f7ef5cc4ab121fe976b5fe45fdd81e76|ice|ICE 2020-10|2019.0|11.0|18.0|7.0|49.0|SEATAC, WA|||46.0|M|LIGHT BROWN|INDIA|98311.0|11/18/2019 10:13, SEA, VESSEL|ISP NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|11/18/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-11-18|2020.1|2020.0|False|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
22bf3f28dab25bd7a962181e1db38af61fc0a416|ice|ICE 2020-10|2019.0|12.0|31.0|0.0|0.0||01/03/20||43.0|M|LIGHT|SOUTH KOREA|98421.0|10/16/2007, SEA, B2 - Visitor For Pleasure|L NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|01/03/2020 - 237a1B - NONIMMIGRANT OVERSTAY; 01/03/2020 - 237a2Aiii - Aggravated Felony: 101(a)(43)(G) Theft; 01/03/2020 - 237a2Aii - CONVICTION OF TWO CRIMES INVOLVING MORAL TURPITUDE|0.0|0.0|0.0|2019-12-31|2020.1|2020.0|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False||||
929eca83667d69191ca0ea80c8171a083a6f4b29|ice|ICE 2020-10|2020.0|3.0|12.0|10.0|52.0|2-UNITED STATES, 1-CHINA, PEOPLES REPUBLIC OF|03/12/20||35.0|M|FAIR|CHINA|98005.0|03/01/2014, SEA, B1 - Visitor For Business|L NA|||||||See Narrative||03/12/2020 - 237a1B - NONIMMIGRANT OVERSTAY|0.0|0.0|0.0|2020-03-12|2020.2|2020.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False||||
d0668473fd07f0f7f1a7159499352b3ece70b513|ice|ICE 2020-10|2020.0|3.0|23.0|22.0|54.0|SEATAC, WA|03/24/20||37.0|F|LIGHT BROWN|MEXICO||03/24/2020 23:32, SEA, MIR|ISP NA||||||||EXPEDITED REMOVAL|03/24/2020 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2020-03-23|2020.2|2020.0|False|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
27f3484177c760d1bc444dd1a5eb73e8e2ac62a0|ice|ICE 2020-10|2020.0|3.0|13.0|23.0|50.0|WALLACE, ID|03/15/20|SPK/SPW|22.0|M||MEXICO|98421.0|06/16/2019 22:00, LAR, PWA (AFOOT)|OA UNKNOWN||||||||REINSTATEMENT OF DEPORT ORDER|03/13/2020 - 212a9Ai - ALIEN PREVIOUSLY REMOVED ONCE,|0.0|0.0|0.0|2020-03-13|2020.2|2020.0|False|True|False|False|True|False|False|False|True|False|False|False|False|True|False|False|False|False|True|False|False|False|True|False|False|False|False|ID|Shoshone County|47.4740945|-115.9279386
ed0b95b9294671d5d0a78f43ecf568b6147e38f9|ice|ICE 2020-10|2020.0|3.0|29.0|3.0|4.0|TACOMA, WA|03/30/20||21.0|M||INDIA|17057.0|unknown Date, UM|||||INDIA|||||03/27/2020 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2020-03-29|2020.2|2020.0|False|True|False|False|True|False|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|WA|Pierce County|47.2528768|-122.4442906
2e38ad8f564fb1779671216b630bb840eb9df3b1|ice|ICE 2020-10|2020.0|1.0|10.0|11.0|13.0|MONROE, WA|01/10/20||31.0|M||MEXICO|98421.0|09/13/1993, ELP|L NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|08/01/2018 - 237a2Ei - STALKING AND CHILD ABUSE|0.0|0.0|0.0|2020-01-10|2020.2|2020.0|False|True|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Snohomish County|47.8553772|-121.970958
7ff87fe15ea4940757fc61dee58b21f85e4208ee|ice|ICE 2020-10|2020.0|3.0|20.0|10.0|48.0|SEATAC, WA|03/20/20||38.0|F|LIGHT BROWN|MEXICO|98421.0|07/07/2019, CAL, CP - Parolee(Public Interest-ndgtrs)|CFD NA|at an unknown street street address in Mexicali, Mexicali, Baja California, California, Mexico Subject was entered into the #REDACTED# Subject System, which revealed previous immigration System, encounters.|||||||WARRANT OF ARREST/NOTICE TO APPEAR|03/18/2020 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA; 03/18/2020 - 212a2Ci - Trafficker in Controlled Substance; 03/18/2020 - 212a2AiII - CONTROLLED SUBSTANCE CONVICTION|0.0|0.0|0.0|2020-03-20|2020.2|2020.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|King County|47.4435903|-122.2960726
6ba07b3c06560c45864a37250bcc0a76ff5f0c44|ice|ICE 2020-10|2020.0|3.0|23.0|13.0|36.0|CONNELL, WA|08/13/19|RIC/SEA|28.0|M||MEXICO|98421.0|Unknown Date, UNK, WI - Without Inspection|CST NA|||||||2 -MEXICO|REINSTATEMENT OF DEPORT ORDER|07/31/2019 - 212a9Ai - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES AS AN ARRIVING ALIEN (NOT; 07/31/2019 (NOT|0.0|0.0|0.0|2020-03-23|2020.2|2020.0|False|True|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Franklin County|46.6634733|-118.8611117
d7e06323dca9c04edfbf73493c2538307a6db213|ice|ICE 2020-10|2020.0|3.0|11.0|9.0|7.0|PORTLAND, OR|03/11/20|||F||GUATEMALA||unknown Date, UNK|L NA|||||||1 -GUATEMALA|BAG AND BAGGAGE||0.0|0.0|0.0|2020-03-11|2020.2|2020.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
96440eb693a3992304550c2e0482adcfd103f707|ice|ICE 2020-10|2019.0|11.0|9.0|12.0|20.0||11/12/19|||M||MEXICO|98421.0|Unknown Date, UNK, WI - Without Inspection|CLC NA|||||||3 -UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|10/16/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-11-09|2020.1|2020.0|False|True|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False||||
d1683d731f35e4a571c132b618df75d81ecf757f|ice|ICE 2020-10|2020.0|2.0|6.0|11.0|5.0|SEATTLE, WA|02/06/20||32.0|M||HONDURAS|98421.0|Unknown Date, UNK, WI - Without Inspection|L NA|||||||1 -HONDURAS||02/06/2020 - 212a9Ai - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES AS AN ARRIVING ALIEN (NOT (NOT|0.0|0.0|0.0|2020-02-06|2020.2|2020.0|False|True|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|King County|47.6062095|-122.3320708
e48bc9381120bf8a4a354f3080024853ff0916d3|ice|ICE 2020-10|2020.0|2.0|4.0|10.0|55.0|PORTLAND, OR|02/04/20||34.0|M|MEDIUM BROWN|CUBA|98421.0|03/16/2016, KEY, Gia ll2E|CST NA||||||||WARRANT OF ARREST/NOTICE TO APPEAR|01/07/2020 - 237a2Ai - CONVICTION OF ONE CRIME INVOLVING MORAL TURPITUDE; 01/07/2020 - 237a2Aiii - Aggravated Felony: 101(a)(43)(G) Theft|0.0|0.0|0.0|2020-02-04|2020.2|2020.0|False|True|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
35cc9eb2235e19a143a97cba95a93fcd791e24d8|ice|ICE 2020-10|2019.0|11.0|14.0|13.0|50.0|PASCO, WA|11/15/19|RIC/SEA|31.0|M||GUATEMALA|99301.0|Unknown Date|CLC NA|at an unknown street street address in Guatemala City, City, Guatemala. BIOGRAPHICAL information: Subject stated he lived at Subject #REDACTED# at #REDACTED# Pasco, WA. Subject Pasco, Subject stated he is married and has three USC children. Subject Subject stated the he worked at at #REDACTED# Pasco, Wa and also at in Pasco, #REDACTED# ; #REDACTED# at (1:) #REDACTED# ; #REDACTED# Pasco, Wa. Subject in Pasco, Subject stated he does notnot know his father. #REDACTED# ; Subject stated his mother #REDACTED# Subject #REDACTED# ; #REDACTED# #REDACTED# #REDACTED# is a citizen and national of Guatemala. Subject Subject stated he does not not know where his mother resides. Subject was entered into the #REDACTED# Subject System, which revealed prior immigration System, encounters.|||||||WARRANT OF ARREST/NOTICE TO APPEAR|11/14/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-11-14|2020.1|2020.0|False|True|False|False|False|False|True|False|True|True|False|False|False|True|False|False|False|True|False|False|False|False|True|False|False|False|False|WA|Franklin County|46.2305049|-119.0922316
f8083eff0016c37c0b1283dc01ef4ece42557e60|ice|ICE 2020-10|2020.0|3.0|9.0|14.0|37.0|CONNELL, WA|03/09/20|SPO/SEA|38.0|M||MEXICO|98421.0|01/19/2017, =IC, WI - Without Ins Inspection|CLC NA||||MEXICO|||3 -UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|03/06/2020 - 212a9Aii - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES,|0.0|0.0|0.0|2020-03-09|2020.2|2020.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|Franklin County|46.6634733|-118.8611117
fca80eda9652b4457a34fbc2edb1ac56d2c49370|ice|ICE 2020-10|2020.0|3.0|13.0|23.0|50.0|WALLACE, ID|03/15/20|SPK/SPW|41.0|||MEXICO|66105.0|unknown Date, PWA (AFOOT)|OA UNKNOWN||||||||REINSTATEMENT OF DEPORT ORDER|03/13/2020 - 212a9Aii - ALIEN PREVIOUSLY REMOVED ONCE,|0.0|0.0|0.0|2020-03-13|2020.2|2020.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|ID|Shoshone County|47.4740945|-115.9279386
